x,y,z,h,local_x,local_y,local_z
393909.4548091225,6451049.391464404,94.9853885687057,16.689999999999998,-149.86,62.34,-24.75
393660.2900040866,6450912.486481177,94.9753885687057,16.679999999999996,-391.98,-86.67,-24.76
393791.5758764827,6450998.915647028,94.9753885687057,16.679999999999996,-265.11,6.12,-24.76
393805.53580834944,6451013.595946831,94.9553885687057,16.659999999999997,-251.89000000000001,21.47,-24.78
393913.88042200636,6451044.117106565,94.9553885687057,16.659999999999997,-145.18,57.29,-24.78
393659.61705547175,6450883.204089881,94.94538856870571,16.65,-391.21000000000004,-115.95,-24.79
393625.93593340646,6450900.864285702,94.9353885687057,16.639999999999997,-425.72,-99.97,-24.8
393652.210105093,6450929.134611173,94.9353885687057,16.639999999999997,-400.87,-70.44,-24.8
393669.9210303661,6450931.965799257,94.9353885687057,16.639999999999997,-383.32,-66.74,-24.8
393796.0893016177,6450979.990399511,94.9353885687057,16.639999999999997,-259.67,-12.56,-24.8
393877.9279679047,6451018.556716428,94.9253885687057,16.629999999999995,-179.83,29.990000000000002,-24.810000000000002
393948.457967937,6451056.819607006,94.9253885687057,16.629999999999995,-111.27,71.68,-24.810000000000002
393795.4826531101,6450964.641651108,94.91538856870571,16.619999999999997,-259.52,-27.92,-24.82
393569.17677523097,6450891.518283172,94.9053885687057,16.609999999999996,-481.95,-112.10000000000001,-24.830000000000002
393721.13738920266,6450923.523193761,94.9053885687057,16.609999999999996,-331.75,-72.65,-24.830000000000002
393878.2994550882,6451010.658837136,94.9053885687057,16.609999999999996,-179.07,22.12,-24.830000000000002
393881.9439215778,6451012.08107622,94.9053885687057,16.609999999999996,-175.5,23.72,-24.830000000000002
393930.83505263,6451039.326292396,94.9053885687057,16.609999999999996,-128.01,53.34,-24.830000000000002
393612.7128467456,6450901.73656958,94.8753885687057,16.58,-438.97,-99.75,-24.86
393655.6889593555,6450895.522493222,94.8753885687057,16.58,-395.74,-103.84,-24.86
393774.7092896209,6450996.96394325,94.8653885687057,16.569999999999997,-281.86,3.34,-24.87
393777.5110770518,6450963.225016368,94.8653885687057,16.569999999999997,-277.40000000000003,-30.22,-24.87
393948.1452619015,6451041.746716939,94.8653885687057,16.569999999999997,-110.84,56.61,-24.87
393620.8522444391,6450905.990873892,94.8553885687057,16.56,-431.05,-95.10000000000001,-24.88
393735.10762313876,6450967.448474225,94.8553885687057,16.56,-319.96,-28.09,-24.88
393767.92900511634,6450943.723260103,94.8553885687057,16.56,-286.01,-50.17,-24.88
393787.26616295043,6450997.606307778,94.8553885687057,16.56,-269.35,4.6000000000000005,-24.88
393622.26752178685,6450913.169884272,94.8453885687057,16.549999999999997,-429.99,-87.86,-24.89
393661.42616259586,6450934.106762023,94.8453885687057,16.549999999999997,-391.91,-65.02,-24.89
393672.808380409,6450890.012690795,94.8453885687057,16.549999999999997,-378.37,-108.5,-24.89
393677.8468213271,6450936.761280218,94.8453885687057,16.549999999999997,-375.64,-61.56,-24.89
393800.2106678359,6451003.876410909,94.8453885687057,16.549999999999997,-256.73,11.5,-24.89
393884.47574693017,6451025.863110189,94.8353885687057,16.539999999999996,-173.65,37.61,-24.900000000000002
393628.94009374164,6450873.463082795,94.8253885687057,16.529999999999998,-421.37,-127.19,-24.91
393917.8186929268,6451046.015453784,94.8253885687057,16.529999999999998,-141.34,59.38,-24.91
393936.6822158578,6451085.013765319,94.8253885687057,16.529999999999998,-124.42,99.26,-24.91
393853.5300611668,6451040.1144516235,94.8153885687057,16.519999999999996,-205.26,50.32,-24.92
393910.31175099814,6451056.618030021,94.8053885687057,16.509999999999998,-149.36,69.60000000000001,-24.93
393949.7671849812,6451086.010551677,94.8053885687057,16.509999999999998,-111.4,100.9,-24.93
393585.7592543428,6450886.896001645,94.7953885687057,16.499999999999996,-465.16,-115.9,-24.94
393669.72047069157,6450924.446552234,94.7953885687057,16.499999999999996,-383.15000000000003,-74.26,-24.94
393730.9424482233,6450965.821631292,94.7953885687057,16.499999999999996,-324.04,-29.92,-24.94
393800.2757579001,6450973.926862276,94.7953885687057,16.499999999999996,-255.19,-18.41,-24.94
393678.641235514,6450944.141111253,94.7653885687057,16.47,-375.21,-54.15,-24.97
393837.0191571984,6451037.254128191,94.7653885687057,16.47,-221.61,46.65,-24.97
393598.82059466455,6450872.184890575,94.7553885687057,16.459999999999997,-451.39,-129.95,-24.98
393772.1408437566,6450952.997084302,94.7553885687057,16.459999999999997,-282.26,-40.7,-24.98
393576.7266789156,6450858.436312943,94.74538856870569,16.449999999999996,-472.78000000000003,-144.77,-24.990000000000002
393647.40646027285,6450920.6508916775,94.74538856870569,16.449999999999996,-405.25,-79.15,-24.990000000000002
393744.4048935262,6450986.453654132,94.74538856870569,16.449999999999996,-311.61,-8.65,-24.990000000000002
393749.14889082924,6450989.463669014,94.74538856870569,16.449999999999996,-307.02,-5.41,-24.990000000000002
393590.2960731768,6450881.846439796,94.7353885687057,16.439999999999998,-460.38,-120.72,-25.0
393902.13398788864,6451066.002165067,94.7353885687057,16.439999999999998,-157.99,78.57000000000001,-25.0
393599.0041486577,6450886.262934043,94.7153885687057,16.419999999999998,-451.90000000000003,-115.88,-25.02
393884.1092817202,6451035.893329692,94.7153885687057,16.419999999999998,-174.51,47.61,-25.02
393755.5829999808,6450942.890279193,94.7053885687057,16.409999999999997,-298.3,-51.61,-25.03
393667.86464449466,6450888.434250041,94.6753885687057,16.379999999999995,-383.23,-110.32000000000001,-25.060000000000002
393800.8359188458,6451011.074352364,94.6753885687057,16.379999999999995,-256.46,18.72,-25.060000000000002
393936.39744377957,6451070.7104333695,94.66538856870571,16.369999999999997,-124.0,84.96000000000001,-25.07
393798.7837195165,6450981.028962068,94.6553885687057,16.359999999999996,-257.03000000000003,-11.39,-25.080000000000002
393835.1497238607,6450993.453044651,94.6553885687057,16.359999999999996,-221.32,2.81,-25.080000000000002
393602.3241820585,6450852.678671684,94.6453885687057,16.349999999999998,-446.93,-149.26,-25.09
393669.21655153827,6450917.272664479,94.6453885687057,16.349999999999998,-383.3,-81.45,-25.09
393760.47123034834,6450959.790045576,94.6453885687057,16.349999999999998,-294.25,-34.49,-25.09
393796.4825116379,6451008.6758433115,94.6453885687057,16.349999999999998,-260.69,16.11,-25.09
393934.52481320826,6451035.169530811,94.6453885687057,16.349999999999998,-124.12,49.370000000000005,-25.09
393574.36333159386,6450894.366305837,94.63538856870571,16.339999999999996,-476.91,-109.0,-25.1
393598.5868403646,6450865.007693424,94.63538856870571,16.339999999999996,-451.27,-137.13,-25.1
393638.3442160262,6450893.21390516,94.63538856870571,16.339999999999996,-412.95,-107.0,-25.1
393795.31768006727,6450972.869760482,94.63538856870571,16.339999999999996,-260.09000000000003,-19.71,-25.1
393821.628616757,6450994.169817065,94.63538856870571,16.339999999999996,-234.86,2.86,-25.1
393962.3013806956,6451063.04538593,94.63538856870571,16.339999999999996,-97.75,78.58,-25.1
393781.4898027005,6450949.902901587,94.6253885687057,16.33,-272.77,-43.33,-25.11
393844.02507092134,6450998.622214273,94.6253885687057,16.33,-212.71,8.41,-25.11
393915.16347734304,6451073.589681425,94.6253885687057,16.33,-145.35,86.79,-25.11
393664.3063646993,6450915.562411512,94.6153885687057,16.319999999999997,-388.12,-83.4,-25.12
393882.00700502354,6451006.050651653,94.6153885687057,16.319999999999997,-175.14000000000001,17.7,-25.12
393926.533741652,6451051.182515397,94.6153885687057,16.319999999999997,-132.89000000000001,64.97,-25.12
393611.8132853201,6450878.823067245,94.6053885687057,16.31,-438.74,-122.68,-25.13
393633.8827849999,6450875.832534869,94.6053885687057,16.31,-416.55,-124.58,-25.13
393581.4185692126,6450862.420075666,94.5953885687057,16.299999999999997,-468.29,-140.56,-25.14
393738.3385681215,6450941.397741133,94.5953885687057,16.299999999999997,-315.45,-53.95,-25.14
393629.4522026323,6450888.315885376,94.5853885687057,16.289999999999996,-421.59000000000003,-112.33,-25.150000000000002
393914.3915459146,6451058.949933416,94.5853885687057,16.289999999999996,-145.4,72.13,-25.150000000000002
393858.7079058311,6451049.080327189,94.5753885687057,16.279999999999998,-200.53,59.53,-25.16
393773.96754897275,6450967.504725322,94.5553885687057,16.259999999999998,-281.15000000000003,-26.12,-25.18
